State,City,Product Name,Price,Company,Location,Rating,Reviews,Product Link
Andhra Pradesh,Vijayawada,"Gray Seaward PV200SolarPV Tester with I-V Curve Tracing, 1000VDC","₹ 2,70,000",Instruments Zone,Vijayawada,4.3,4.3,https://www.indiamart.com/proddetail/seaward-pv200-solar-pv-tester-with-i-v-curve-tracing-24719488197.html?pos=5&kwd=solar cell tester&tags=rk:B|plc:1|dt:853|db:18|prc:1|dtp:p||sv:M|rsf:gl|prv:270000|ri:M_B_G250_P-|-res:RC1-R7|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:0|cq:vijayawada|qr_nm:localhgmct-gl-gd-localsup|cs:22024|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:2|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Vijayawada,"SolarCell Tester And Sorter, Products Type","₹ 80,000",HMS Technologies,Vijayawada,4.5,4.5,https://www.indiamart.com/proddetail/solar-cell-tester-and-sorter-27509078973.html?pos=6&kwd=solar cell tester&tags=rk:B|plc:1|dt:1404|db:29|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:80000|ri:T_B_G250_P-|-res:RC1-R7|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:0|cq:vijayawada|qr_nm:localhgmct-gl-gd-localsup|cs:22024|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:2|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Vijayawada,2 CHANNEL 32700 BATTERY SORTING MACHINE (SKXD-S200) (b481),"₹ 1,34,000",ARB Accessories Private Limited,Vijayawada,4.2,4.2,https://www.indiamart.com/proddetail/2-channel-32700-battery-sorting-machine-skxd-s200-b481-2856590667891.html?pos=7&kwd=solar cell tester&tags=rk:B|plc:1|dt:1378|db:28|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:134000|ri:T_B_G250_P-|-res:RC1-R7|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:0|cq:vijayawada|qr_nm:localhgmct-gl-gd-localsup|cs:22024|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:2|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Visakhapatnam,Cell sorting machine,"₹ 6,00,000",S B M Engineers,Visakhapatnam,4.2,4.2,https://www.indiamart.com/proddetail/cell-sorting-machine-2855650917712.html?pos=1&kwd=solar cell tester&tags=rk:A|plc:1|dt:1374|db:28|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:600000|ri:T_A_G250_P-|-res:RC1-R7|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:0|cq:visakhapatnam|qr_nm:localhgmct-gl-gd-localsup|cs:22354|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:2|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Visakhapatnam,"BLACK & ORANGE HTSolarIV Curve Tracer, 1500, Battery","₹ 3,95,000",Vector Technologies,Visakhapatnam,4.3,4.3,https://www.indiamart.com/proddetail/ht-solar-iv-curve-tracer-23753661530.html?pos=2&kwd=solar cell tester&tags=rk:B|plc:1|dt:502|db:11|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:395000|ri:T_B_G250_P-|-res:RC1-R7|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:0|cq:visakhapatnam|qr_nm:localhgmct-gl-gd-localsup|cs:22354|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:2|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Visakhapatnam,SIEMENS G32904-H17-A28SOLARCELL TESTING SYSTEM,"₹ 10,000",Yellow Retail,Visakhapatnam,4.1,4.1,https://www.indiamart.com/proddetail/siemens-g32904-h17-a28-solar-cell-testing-system-2855291065262.html?pos=3&kwd=solar cell tester&tags=rk:B|plc:1|dt:798|db:16|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:10000|ri:T_B_G250_P-|-res:RC1-R7|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:0|cq:visakhapatnam|qr_nm:localhgmct-gl-gd-localsup|cs:22354|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:2|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Visakhapatnam,Seaward PV200 CompactSolarPV Tester with I-V Curve Tracing (40 KW),"₹ 4,45,000",Ecotech Technologies,Visakhapatnam,4.5,4.5,https://www.indiamart.com/proddetail/seaward-pv200-a-compact-solar-pv-tester-with-i-v-curve-tracing-23017008362.html?pos=4&kwd=solar cell tester&tags=rk:B|plc:1|dt:950|db:20|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:445000|ri:T_B_G250_P-|-res:RC1-R7|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:0|cq:visakhapatnam|qr_nm:localhgmct-gl-gd-localsup|cs:22354|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:2|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Visakhapatnam,"SolarCell Tester And Sorter, Products Type","₹ 80,000",HMS Technologies,Visakhapatnam,4.5,4.5,https://www.indiamart.com/proddetail/solar-cell-tester-and-sorter-27509078973.html?pos=5&kwd=solar cell tester&tags=rk:B|plc:1|dt:1374|db:28|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:80000|ri:T_B_G250_P-|-res:RC1-R7|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:0|cq:visakhapatnam|qr_nm:localhgmct-gl-gd-localsup|cs:22354|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:2|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Visakhapatnam,"Akshar Semi AutomaticSolarPanel Production Line, Capacity: 20mw","₹ 3,00,000",Akshar Enterprise,Visakhapatnam,4.4,4.4,https://www.indiamart.com/proddetail/solar-panel-production-line-25696863748.html?pos=6&kwd=solar cell tester&tags=rk:B|plc:1|dt:1257|db:26|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:300000|ri:T_B_G250_P-|-res:RC1-R7|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:0|cq:visakhapatnam|qr_nm:localhgmct-gl-gd-localsup|cs:22354|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:2|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Visakhapatnam,2 CHANNEL 32700 BATTERY SORTING MACHINE (SKXD-S200) (b481),"₹ 1,34,000",ARB Accessories Private Limited,Visakhapatnam,4.2,4.2,https://www.indiamart.com/proddetail/2-channel-32700-battery-sorting-machine-skxd-s200-b481-2856590667891.html?pos=7&kwd=solar cell tester&tags=rk:B|plc:1|dt:1344|db:27|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:134000|ri:T_B_G250_P-|-res:RC1-R7|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:0|cq:visakhapatnam|qr_nm:localhgmct-gl-gd-localsup|cs:22354|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:2|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Tirupati,SIEMENS G32904-H17-A28SOLARCELL TESTING SYSTEM,"₹ 10,000",Yellow Retail,Tirupati,4.1,4.1,https://www.indiamart.com/proddetail/siemens-g32904-h17-a28-solar-cell-testing-system-2855291065262.html?pos=1&kwd=solar cell tester&tags=rk:B|plc:1|dt:210|db:05|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:10000|ri:T_B_250_P-|-res:RC1-R5|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:tirupati|qr_nm:localhgmct-gl-gd-localsup|cs:21844|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Tirupati,PV Installation Testers,,AVR Electronics Private Limited,Tirupati,3.9,3.9,https://www.indiamart.com/proddetail/pv-installation-testers-4941025648.html?pos=2&kwd=solar cell tester&tags=rk:B||dt:210|db:05||dtp:p||sv:T|rsf:gd||ri:T_B_250_NP-|-res:RC1-R5|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:tirupati|qr_nm:localhgmct-gl-gd-localsup|cs:21844|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=3
Andhra Pradesh,Tirupati,"Daksha WhiteSolarCell Tester Sorter, 220 Volts, 15 Amps","₹ 3,00,000",Zonje Solar,Tirupati,,,https://www.indiamart.com/proddetail/solar-cell-tester-sorter-2850459491755.html?pos=3&kwd=solar cell tester&tags=rk:C||dt:210|db:05|prc:1|dtp:p||sv:VGP|rsf:gd|prv:300000|ri:VGP_C_250_NP-|-res:RC1-R5|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:tirupati|qr_nm:localhgmct-gl-gd-localsup|cs:21844|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing
Andhra Pradesh,Tirupati,"Akshar Semi AutomaticSolarPanel Production Line, Capacity: 20mw","₹ 3,00,000",Akshar Enterprise,Tirupati,4.4,4.4,https://www.indiamart.com/proddetail/solar-panel-production-line-25696863748.html?pos=4&kwd=solar cell tester&tags=rk:B|plc:1|dt:1269|db:26|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:300000|ri:T_B_G250_P-|-res:RC1-R5|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:tirupati|qr_nm:localhgmct-gl-gd-localsup|cs:21844|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Tirupati,2 CHANNEL 32700 BATTERY SORTING MACHINE (SKXD-S200) (b481),"₹ 1,34,000",ARB Accessories Private Limited,Tirupati,4.2,4.2,https://www.indiamart.com/proddetail/2-channel-32700-battery-sorting-machine-skxd-s200-b481-2856590667891.html?pos=5&kwd=solar cell tester&tags=rk:B|plc:1|dt:1670|db:34|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:134000|ri:T_B_G250_P-|-res:RC1-R5|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:tirupati|qr_nm:localhgmct-gl-gd-localsup|cs:21844|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Nellore,Seaward PV200 CompactSolarPV Tester with I-V Curve Tracing (40 KW),"₹ 4,45,000",Ecotech Technologies,Nellore,4.5,4.5,https://www.indiamart.com/proddetail/seaward-pv200-a-compact-solar-pv-tester-with-i-v-curve-tracing-23017008362.html?pos=1&kwd=solar cell tester&tags=rk:B|plc:1|dt:1017|db:21|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:445000|ri:T_B_G250_P-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:nellore|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:22332|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Nellore,"Akshar Semi AutomaticSolarPanel Production Line, Capacity: 20mw","₹ 3,00,000",Akshar Enterprise,Nellore,4.4,4.4,https://www.indiamart.com/proddetail/solar-panel-production-line-25696863748.html?pos=2&kwd=solar cell tester&tags=rk:B|plc:1|dt:1232|db:25|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:300000|ri:T_B_G250_P-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:nellore|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:22332|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Nellore,2 CHANNEL 32700 BATTERY SORTING MACHINE (SKXD-S200) (b481),"₹ 1,34,000",ARB Accessories Private Limited,Nellore,4.2,4.2,https://www.indiamart.com/proddetail/2-channel-32700-battery-sorting-machine-skxd-s200-b481-2856590667891.html?pos=3&kwd=solar cell tester&tags=rk:B|plc:1|dt:1589|db:32|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:134000|ri:T_B_G250_P-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:nellore|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:22332|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Nellore,SolarCell Tester And Sorter,"₹ 45,500",Vinamra Enterprises,Nellore,4.2,4.2,https://www.indiamart.com/proddetail/solar-cell-tester-and-sorter-23305252273.html?pos=4&kwd=solar cell tester&tags=rk:A||dt:1453|db:30|prc:1|dtp:p|pfs:1|sv:T|rsf:highmct|prv:45500|ri:T_A_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:nellore|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:22332|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Nellore,SolarCell Tester 60 W,"₹ 2,30,000",Ekah Private Limited,Nellore,4.5,4.5,https://www.indiamart.com/proddetail/solar-cell-tester-2856123956697.html?pos=5&kwd=solar cell tester&tags=rk:A||dt:1613|db:33|prc:1|dtp:p|pfs:1|sv:T|rsf:highmct|prv:230000|ri:T_A_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:nellore|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:22332|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Nellore,Y Battery Cell Tester 50V (5A/60A),"₹ 2,50,000",Semco Infratech Private Limited,Nellore,4.6,4.6,https://www.indiamart.com/proddetail/y-battery-cell-tester-50v-5a-60a-2855852974462.html?pos=6&kwd=solar cell tester&tags=rk:A||dt:1613|db:33|prc:1|dtp:p|pfs:1|sv:T|rsf:highmct|prv:250000|ri:T_A_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:nellore|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:22332|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Nellore,Cell sorting machine,"₹ 6,00,000",S B M Engineers,Nellore,4.2,4.2,https://www.indiamart.com/proddetail/cell-sorting-machine-2855650917712.html?pos=7&kwd=solar cell tester&tags=rk:A||dt:1613|db:33|prc:1|dtp:p|pfs:1|sv:T|rsf:highmct|prv:600000|ri:T_A_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:nellore|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:22332|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Nellore,SolarIV Curve Tester (SOLTester-1),"₹ 80,000",Embuilt Technologies,Nellore,4.6,4.6,https://www.indiamart.com/proddetail/solar-iv-curve-tester-soltester-1-2855335312962.html?pos=8&kwd=solar cell tester&tags=rk:A||dt:1453|db:30|prc:1|dtp:p||sv:M|rsf:highmct|prv:80000|ri:M_A_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:nellore|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:22332|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Nellore,H A L M PV CTM L CETIS Photovoltaic Cell Test Measurement System,"₹ 18,480",Master Z Quality Products,Nellore,4.7,4.7,https://www.indiamart.com/proddetail/h-a-l-m-pv-ctm-l-cetis-photovoltaic-cell-test-measurement-system-2856885253933.html?pos=9&kwd=solar cell tester&tags=rk:A||dt:1160|db:24|prc:1|dtp:p||sv:M|rsf:highmct|prv:18480|ri:M_A_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:nellore|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:22332|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Nellore,ITISolarTools IV Curve tester,"₹ 11,500",Power Tec Iti,Nellore,,,https://www.indiamart.com/proddetail/iti-solar-tools-iv-curve-tester-21122284691.html?pos=10&kwd=solar cell tester&tags=rk:B||dt:1613|db:33|prc:1|dtp:p|pfs:1|sv:T|rsf:highmct|prv:11500|ri:T_B_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:nellore|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:22332|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing
Andhra Pradesh,Nellore,SolarPhotovoltaic Panel Tester,,Schelt Technology,Nellore,4.8,4.8,https://www.indiamart.com/proddetail/solar-photovoltaic-panel-tester-2855642255697.html?pos=11&kwd=solar cell tester&tags=rk:B||dt:1589|db:32||dtp:p||sv:T|rsf:highmct||ri:T_B_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:nellore|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:22332|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Nellore,SolarIV Curve Tracing Onsite String Modules,"₹ 10,000",Sustainfy Energy LLP,Nellore,3.7,3.7,https://www.indiamart.com/proddetail/solar-iv-curve-tracing-onsite-string-modules-25164799048.html?pos=12&kwd=solar cell tester&tags=rk:B||dt:795|db:16|prc:1|dtp:p||sv:T|rsf:highmct|prv:10000|ri:T_B_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:nellore|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:22332|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=3
Andhra Pradesh,Nellore,PV Installation Testers,,AVR Electronics Private Limited,Nellore,3.9,3.9,https://www.indiamart.com/proddetail/pv-installation-testers-4941025648.html?pos=13&kwd=solar cell tester&tags=rk:B||dt:305|db:07||dtp:p||sv:T|rsf:highmct||ri:T_B_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:nellore|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:22332|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=3
Andhra Pradesh,Nellore,Lithium Battery Prismatic Cell 10 Channels Automatic Sorting Machine,"₹ 2,00,000",Super Scientific Instruments,Nellore,4.4,4.4,https://www.indiamart.com/proddetail/lithium-battery-prismatic-cell-10-channels-automatic-sorting-machine-2853266232512.html?pos=14&kwd=solar cell tester&tags=rk:B||dt:1017|db:21|prc:1|dtp:p|pfs:1|sv:T|rsf:highmct|prv:200000|ri:T_B_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:nellore|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:22332|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Nellore,"Nil Manual Comb Sorter tester, Grade: 1","₹ 80,000",Ikon Industries,Nellore,4.1,4.1,https://www.indiamart.com/proddetail/comb-sorter-tester-20660225955.html?pos=15&kwd=solar cell tester&tags=rk:B||dt:915|db:19|prc:1|dtp:p||sv:T|rsf:highmct|prv:80000|ri:T_B_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:nellore|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:22332|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Nellore,Photovoltaic and Electrical Installation Tester,,Hi-Tech Corporation,Nellore,4.6,4.6,https://www.indiamart.com/proddetail/photovoltaic-and-electrical-installation-tester-2853397044397.html?pos=16&kwd=solar cell tester&tags=rk:B||dt:1131|db:23||dtp:p||sv:T|rsf:highmct||ri:T_B_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:nellore|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:22332|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Nellore,SolarIV Curve Tracer,"₹ 2,55,000",Vector Technologies,Nellore,4.1,4.1,https://www.indiamart.com/proddetail/solar-iv-curve-tracer-26327548073.html?pos=17&kwd=solar cell tester&tags=rk:B||dt:364|db:08|prc:1|dtp:p||sv:T|rsf:highmct|prv:255000|ri:T_B_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:nellore|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:22332|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Nellore,"300NSolar& PV Installation Testers, For Industrial",,Kimo Electronic Pvtltd,Nellore,4.1,4.1,https://www.indiamart.com/proddetail/300n-solar-pv-installation-testers-2849394086348.html?pos=18&kwd=solar cell tester&tags=rk:B||dt:915|db:19||dtp:p||sv:T|rsf:highmct||ri:T_B_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:nellore|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:22332|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=4
Andhra Pradesh,Nellore,"SolarAutomatic Cell Peel Tester, 240V",,Infusion Green Solutions Private Limited,Nellore,5.0,5.0,https://www.indiamart.com/proddetail/solar-automatic-cell-peel-tester-2855855501330.html?pos=19&kwd=solar cell tester&tags=rk:B||dt:1603|db:33||dtp:p||sv:M|rsf:highmct||ri:M_B_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:1|cq:nellore|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:22332|com-cf:nl|ptrs:na|mc:160180|cat:517|qry_typ:P|lang:en|tyr:3|qrd:251109|mrd:251109|prdt:251109|msf:hs|pfen:1|gli:U0G1I1|gc:Coimbatore|ic:Coimbatore|scw:1|v=4|crs=city-landing|r=5
